featuregroup,False
seed,1
cutshift,False
epochs,250
mix_prob,1.0
dataset,cifar10
beta,1.0
model_type,resnet18
resume,False
lr_decay,0.0001
batch_size,64
momentum,0.9
featuremix,False
lr,0.25
featureshift,False
cutmix,True

epoch,train_loss,train_acc,test_loss,test_acc
0,1747.244240641594,0.16252,"tensor(1.7833, device='cuda:0')",0.2747
1,1552.8054937124252,0.28306,"tensor(1.2863, device='cuda:0')",0.4385
2,1462.164018034935,0.34904,"tensor(1.1652, device='cuda:0')",0.4534
3,1373.2180601358414,0.40274,"tensor(0.9736, device='cuda:0')",0.5556
4,1289.4754467606544,0.4497,"tensor(1.2838, device='cuda:0')",0.6361
5,1225.763266801834,0.492,"tensor(0.7864, device='cuda:0')",0.6814
6,1166.448802947998,0.52392,"tensor(0.8564, device='cuda:0')",0.6686
7,1131.5224276185036,0.54506,"tensor(0.6072, device='cuda:0')",0.7122
8,1101.6688636541367,0.55996,"tensor(0.8489, device='cuda:0')",0.7124
9,1087.7389851808548,0.5627,"tensor(0.4962, device='cuda:0')",0.7727
10,1067.1731736063957,0.56496,"tensor(0.6205, device='cuda:0')",0.7543
11,1044.8891226649284,0.58934,"tensor(0.9564, device='cuda:0')",0.6741
12,1042.5784775912762,0.58068,"tensor(0.5081, device='cuda:0')",0.7645
13,1031.5033616423607,0.5945,"tensor(0.5758, device='cuda:0')",0.7796
14,1028.181915819645,0.59738,"tensor(0.6805, device='cuda:0')",0.8158
15,1014.0322503149509,0.60684,"tensor(0.5944, device='cuda:0')",0.785
16,1019.4661734998226,0.59236,"tensor(0.6900, device='cuda:0')",0.7985
17,995.740619122982,0.61468,"tensor(0.4550, device='cuda:0')",0.781
18,1002.3472100496292,0.60526,"tensor(0.5612, device='cuda:0')",0.7962
19,986.3063488006592,0.62196,"tensor(0.4341, device='cuda:0')",0.779
20,985.4120820462704,0.62158,"tensor(0.6342, device='cuda:0')",0.8206
21,987.4608704447746,0.61278,"tensor(0.8675, device='cuda:0')",0.7844
22,973.0975455641747,0.61898,"tensor(0.3513, device='cuda:0')",0.8337
23,949.672450274229,0.63958,"tensor(0.3520, device='cuda:0')",0.8315
24,949.8500753641129,0.63352,"tensor(0.9742, device='cuda:0')",0.7947
25,971.7419444918633,0.61488,"tensor(0.4778, device='cuda:0')",0.8347
26,976.0849535167217,0.6163,"tensor(0.7809, device='cuda:0')",0.8115
27,958.3542532622814,0.62446,"tensor(0.4066, device='cuda:0')",0.8149
28,953.2231253385544,0.63044,"tensor(0.5636, device='cuda:0')",0.8389
29,930.3579225540161,0.64526,"tensor(0.6458, device='cuda:0')",0.8396
30,958.9794910252094,0.62198,"tensor(0.6451, device='cuda:0')",0.8279
31,940.2811006903648,0.63496,"tensor(0.4814, device='cuda:0')",0.8343
32,942.89703977108,0.63066,"tensor(0.3682, device='cuda:0')",0.7962
33,927.2950168848038,0.63754,"tensor(0.4528, device='cuda:0')",0.7993
34,932.2056297063828,0.64706,"tensor(0.6126, device='cuda:0')",0.807
35,922.6102491766214,0.64506,"tensor(0.5796, device='cuda:0')",0.8492
36,928.4614934623241,0.63462,"tensor(0.4345, device='cuda:0')",0.8522
37,934.1303296685219,0.63794,"tensor(0.4075, device='cuda:0')",0.8455
38,925.0484341979027,0.6496,"tensor(0.4507, device='cuda:0')",0.8348
39,930.1002683341503,0.64552,"tensor(0.5962, device='cuda:0')",0.8323
40,908.142923116684,0.65874,"tensor(0.3910, device='cuda:0')",0.8371
41,920.3676669001579,0.6467,"tensor(0.4758, device='cuda:0')",0.8206
42,911.0901198387146,0.66124,"tensor(0.8208, device='cuda:0')",0.8213
43,915.9678399264812,0.65332,"tensor(0.6640, device='cuda:0')",0.843
44,912.0439034700394,0.64264,"tensor(0.3665, device='cuda:0')",0.8647
45,911.48780554533,0.65912,"tensor(0.6010, device='cuda:0')",0.8263
46,912.2641957104206,0.6587,"tensor(0.4115, device='cuda:0')",0.8471
47,897.8379691690207,0.66962,"tensor(0.5339, device='cuda:0')",0.8205
48,913.0229955017567,0.6519,"tensor(0.5375, device='cuda:0')",0.8617
49,915.3695226311684,0.638,"tensor(0.4842, device='cuda:0')",0.8495
50,908.7578980028629,0.65398,"tensor(0.4149, device='cuda:0')",0.8203
51,902.2408673167229,0.65058,"tensor(0.3538, device='cuda:0')",0.8519
52,901.8288572728634,0.64898,"tensor(0.4496, device='cuda:0')",0.8519
53,896.3065367341042,0.65998,"tensor(0.6677, device='cuda:0')",0.868
54,907.4623420238495,0.65612,"tensor(0.5531, device='cuda:0')",0.805
55,904.0466544628143,0.64876,"tensor(0.4185, device='cuda:0')",0.8173
56,900.00912296772,0.65524,"tensor(0.6393, device='cuda:0')",0.8372
57,900.4934866726398,0.6629,"tensor(0.4753, device='cuda:0')",0.8601
58,902.579669162631,0.65018,"tensor(0.5248, device='cuda:0')",0.8481
59,894.6408738642931,0.6696,"tensor(0.9264, device='cuda:0')",0.8428
60,900.7118034511805,0.64794,"tensor(0.4159, device='cuda:0')",0.8524
61,893.9979648292065,0.6616,"tensor(0.5468, device='cuda:0')",0.8475
62,902.9224909245968,0.64936,"tensor(0.5610, device='cuda:0')",0.8699
63,895.396388143301,0.65274,"tensor(0.4314, device='cuda:0')",0.8663
64,896.8993175625801,0.65362,"tensor(0.7358, device='cuda:0')",0.8558
65,898.0319673418999,0.64994,"tensor(0.5001, device='cuda:0')",0.8533
66,885.5972267091274,0.65936,"tensor(0.7601, device='cuda:0')",0.7918
67,883.1431494653225,0.66836,"tensor(0.4321, device='cuda:0')",0.8646
68,885.9322227835655,0.66218,"tensor(0.5841, device='cuda:0')",0.8521
69,882.0857407450676,0.66542,"tensor(0.5103, device='cuda:0')",0.8361
70,876.3127885460854,0.67652,"tensor(0.7015, device='cuda:0')",0.8478
71,898.2357306331396,0.6591,"tensor(0.3881, device='cuda:0')",0.8244
72,891.4486038684845,0.64742,"tensor(0.5043, device='cuda:0')",0.8293
73,885.8655344694853,0.66108,"tensor(0.5807, device='cuda:0')",0.838
74,874.5298967063427,0.67906,"tensor(0.5183, device='cuda:0')",0.8469
75,886.8896164298058,0.65676,"tensor(0.3615, device='cuda:0')",0.8634
76,880.2718434631824,0.66864,"tensor(0.2779, device='cuda:0')",0.8671
77,880.4210422933102,0.66392,"tensor(0.3642, device='cuda:0')",0.8337
78,887.8120912313461,0.66126,"tensor(0.1469, device='cuda:0')",0.8503
79,889.0768945217133,0.6561,"tensor(0.4537, device='cuda:0')",0.8567
80,895.612671226263,0.65984,"tensor(0.4229, device='cuda:0')",0.8463
81,886.4161202609539,0.65662,"tensor(0.5620, device='cuda:0')",0.8486
82,876.3145689964294,0.6671,"tensor(0.5013, device='cuda:0')",0.8577
83,876.2480023056269,0.6736,"tensor(0.3336, device='cuda:0')",0.8636
84,887.735687226057,0.64594,"tensor(0.5073, device='cuda:0')",0.8305
85,881.6217693984509,0.66198,"tensor(0.5617, device='cuda:0')",0.8205
86,888.5081461966038,0.6535,"tensor(0.6999, device='cuda:0')",0.879
87,892.0806115567684,0.6429,"tensor(0.4845, device='cuda:0')",0.8428
88,880.1079253256321,0.6665,"tensor(0.4643, device='cuda:0')",0.8529
89,878.3211025893688,0.67824,"tensor(0.4811, device='cuda:0')",0.8569
90,882.9912496805191,0.65158,"tensor(0.5546, device='cuda:0')",0.8208
91,882.1785607337952,0.66714,"tensor(0.7407, device='cuda:0')",0.7463
92,885.499425381422,0.65956,"tensor(0.4202, device='cuda:0')",0.8452
93,874.2607686966658,0.66186,"tensor(0.4584, device='cuda:0')",0.8689
94,876.614660024643,0.66488,"tensor(0.5733, device='cuda:0')",0.8211
95,878.4682069718838,0.67232,"tensor(0.5251, device='cuda:0')",0.8687
96,873.071820512414,0.6697,"tensor(0.4616, device='cuda:0')",0.8436
97,867.7328053712845,0.67792,"tensor(0.4715, device='cuda:0')",0.8666
98,873.1217624843121,0.66224,"tensor(0.4189, device='cuda:0')",0.8478
99,881.6302098035812,0.66034,"tensor(0.4422, device='cuda:0')",0.8675
100,872.716296941042,0.67768,"tensor(0.5515, device='cuda:0')",0.8735
101,871.0906277000904,0.66358,"tensor(0.6033, device='cuda:0')",0.8603
102,887.5394966006279,0.6542,"tensor(0.4366, device='cuda:0')",0.8058
103,869.374311029911,0.66798,"tensor(0.4771, device='cuda:0')",0.8666
104,875.9236066937447,0.6588,"tensor(0.2835, device='cuda:0')",0.851
105,874.1511636972427,0.66558,"tensor(0.2598, device='cuda:0')",0.8492
106,886.8721596300602,0.66104,"tensor(0.2784, device='cuda:0')",0.8436
107,866.1206993162632,0.6676,"tensor(0.7246, device='cuda:0')",0.8422
108,870.099717259407,0.65998,"tensor(0.5546, device='cuda:0')",0.8674
109,872.670708656311,0.67498,"tensor(0.3124, device='cuda:0')",0.8567
110,863.055450707674,0.67698,"tensor(0.4416, device='cuda:0')",0.8582
111,874.5481618642807,0.6714,"tensor(0.4698, device='cuda:0')",0.8613
112,869.7003348618746,0.67646,"tensor(0.4638, device='cuda:0')",0.7848
113,874.5679291635752,0.66802,"tensor(0.4240, device='cuda:0')",0.8485
114,884.6463048011065,0.65034,"tensor(0.4937, device='cuda:0')",0.8462
115,872.0727173388004,0.66358,"tensor(0.7695, device='cuda:0')",0.8325
116,866.7595499008894,0.67682,"tensor(0.4117, device='cuda:0')",0.8573
117,887.3449968993664,0.65392,"tensor(0.5302, device='cuda:0')",0.848
118,868.5417079031467,0.66544,"tensor(0.3954, device='cuda:0')",0.8651
119,859.70109385252,0.67856,"tensor(0.7716, device='cuda:0')",0.8072
120,871.3525844812393,0.66348,"tensor(0.4617, device='cuda:0')",0.863
121,883.5182996988297,0.64938,"tensor(0.4728, device='cuda:0')",0.8639
122,869.9787856787443,0.67058,"tensor(0.8803, device='cuda:0')",0.8429
123,878.0639905631542,0.65876,"tensor(0.2575, device='cuda:0')",0.8479
124,856.8121494203806,0.68946,"tensor(0.3188, device='cuda:0')",0.8667
125,748.9827010184526,0.72732,"tensor(0.0974, device='cuda:0')",0.9363
126,720.1762450411916,0.73334,"tensor(0.0850, device='cuda:0')",0.9358
127,683.9355479329824,0.74556,"tensor(0.1304, device='cuda:0')",0.9415
128,697.3341134563088,0.74664,"tensor(0.1017, device='cuda:0')",0.9389
129,683.0830948650837,0.75314,"tensor(0.2227, device='cuda:0')",0.9431
130,675.7039982751012,0.7439,"tensor(0.1130, device='cuda:0')",0.9443
131,660.3748330250382,0.76708,"tensor(0.2996, device='cuda:0')",0.9467
132,653.807428650558,0.76592,"tensor(0.2679, device='cuda:0')",0.9421
133,654.6481691077352,0.76242,"tensor(0.2589, device='cuda:0')",0.943
134,648.8176678232849,0.75902,"tensor(0.1156, device='cuda:0')",0.9469
135,655.0142171159387,0.75426,"tensor(0.2945, device='cuda:0')",0.9495
136,635.4395525380969,0.77674,"tensor(0.2623, device='cuda:0')",0.9498
137,641.9799709394574,0.7621,"tensor(0.2547, device='cuda:0')",0.9462
138,662.1011731773615,0.75136,"tensor(0.2563, device='cuda:0')",0.9417
139,640.653039470315,0.7782,"tensor(0.3478, device='cuda:0')",0.943
140,649.0593746900558,0.75634,"tensor(0.4138, device='cuda:0')",0.9435
141,629.832927800715,0.76436,"tensor(0.2158, device='cuda:0')",0.9465
142,635.2537888027728,0.77908,"tensor(0.1035, device='cuda:0')",0.9468
143,635.4527334719896,0.76282,"tensor(0.4355, device='cuda:0')",0.9418
144,642.2764893174171,0.77278,"tensor(0.2860, device='cuda:0')",0.9459
145,633.6542465761304,0.76864,"tensor(0.4879, device='cuda:0')",0.9405
146,634.7153990194201,0.7678,"tensor(0.0744, device='cuda:0')",0.9422
147,625.022812590003,0.7765,"tensor(0.1391, device='cuda:0')",0.9418
148,633.7414804361761,0.76964,"tensor(0.3638, device='cuda:0')",0.9447
149,632.78893571347,0.7666,"tensor(0.0443, device='cuda:0')",0.9441
150,630.2287978939712,0.76694,"tensor(0.1693, device='cuda:0')",0.9461
151,632.7753819450736,0.76896,"tensor(0.0656, device='cuda:0')",0.9436
152,632.9520087502897,0.7784,"tensor(0.1930, device='cuda:0')",0.9436
153,628.0110822431743,0.77698,"tensor(0.2167, device='cuda:0')",0.9404
154,625.5575846396387,0.78688,"tensor(0.3901, device='cuda:0')",0.9483
155,637.8272019810975,0.7581,"tensor(0.3356, device='cuda:0')",0.9481
156,639.195068962872,0.77344,"tensor(0.0639, device='cuda:0')",0.9433
157,625.678832102567,0.76994,"tensor(0.0836, device='cuda:0')",0.948
158,635.45827806741,0.76742,"tensor(0.6070, device='cuda:0')",0.9355
159,634.111396305263,0.77146,"tensor(0.0911, device='cuda:0')",0.9399
160,628.9561013057828,0.7796,"tensor(0.2208, device='cuda:0')",0.9292
161,626.6716247051954,0.7754,"tensor(0.1699, device='cuda:0')",0.9323
162,628.2965825721622,0.75984,"tensor(0.4354, device='cuda:0')",0.9374
163,635.4604822918773,0.77164,"tensor(0.2868, device='cuda:0')",0.9465
164,633.1154483370483,0.7583,"tensor(0.0786, device='cuda:0')",0.9418
165,621.5217954367399,0.77024,"tensor(0.2452, device='cuda:0')",0.9333
166,638.2872592248023,0.7665,"tensor(0.1827, device='cuda:0')",0.9427
167,626.8347079195082,0.78792,"tensor(0.0451, device='cuda:0')",0.9429
168,626.9467671513557,0.77314,"tensor(0.3705, device='cuda:0')",0.9465
169,627.5314285382628,0.76974,"tensor(0.2495, device='cuda:0')",0.943
170,625.5473098903894,0.75574,"tensor(0.1139, device='cuda:0')",0.9358
171,621.5499231293797,0.78134,"tensor(0.0641, device='cuda:0')",0.9408
172,623.7729330286384,0.78334,"tensor(0.3639, device='cuda:0')",0.9466
173,621.4198140576482,0.7777,"tensor(0.1051, device='cuda:0')",0.944
174,630.5778128169477,0.7768,"tensor(0.5635, device='cuda:0')",0.945
175,615.97503054142,0.78314,"tensor(0.2765, device='cuda:0')",0.9449
176,624.4738345369697,0.7776,"tensor(0.0954, device='cuda:0')",0.9397
177,636.8207636997104,0.7706,"tensor(0.2984, device='cuda:0')",0.9304
178,616.091670755297,0.7822,"tensor(0.3930, device='cuda:0')",0.9468
179,613.8306837081909,0.78944,"tensor(0.6237, device='cuda:0')",0.9357
180,611.6284119673073,0.78388,"tensor(0.1936, device='cuda:0')",0.9488
181,635.9128920584917,0.7505,"tensor(0.2473, device='cuda:0')",0.9428
182,608.5659858174622,0.78662,"tensor(0.1478, device='cuda:0')",0.9449
183,627.8740111142397,0.7719,"tensor(0.1651, device='cuda:0')",0.9441
184,618.4835308305919,0.77,"tensor(0.6285, device='cuda:0')",0.9437
185,625.2999025993049,0.76844,"tensor(0.1131, device='cuda:0')",0.9328
186,623.0526643320918,0.77044,"tensor(0.2714, device='cuda:0')",0.9488
187,636.6523536592722,0.75524,"tensor(0.2828, device='cuda:0')",0.9399
188,578.0808194242418,0.81068,"tensor(0.3812, device='cuda:0')",0.9573
189,568.623891569674,0.80158,"tensor(0.3981, device='cuda:0')",0.9584
190,557.3131284862757,0.7986,"tensor(0.3904, device='cuda:0')",0.9619
191,563.7277120836079,0.79452,"tensor(0.3711, device='cuda:0')",0.9608
192,546.1074544787407,0.81284,"tensor(0.3921, device='cuda:0')",0.9608
193,547.3943772166967,0.80646,"tensor(0.4000, device='cuda:0')",0.9623
194,543.4046833403409,0.8099,"tensor(0.4142, device='cuda:0')",0.9606
195,559.6985468864441,0.81096,"tensor(0.4167, device='cuda:0')",0.9607
196,544.7215669080615,0.80262,"tensor(0.4200, device='cuda:0')",0.9622
197,542.6675639562309,0.81498,"tensor(0.4125, device='cuda:0')",0.9625
198,541.4186090156436,0.81152,"tensor(0.3513, device='cuda:0')",0.9618
199,549.4537376128137,0.80716,"tensor(0.3793, device='cuda:0')",0.9626
200,536.4206399954855,0.815,"tensor(0.3759, device='cuda:0')",0.9623
201,548.0134848989546,0.80718,"tensor(0.2908, device='cuda:0')",0.9627
202,537.4999816976488,0.82648,"tensor(0.3951, device='cuda:0')",0.9611
203,525.5913335904479,0.83612,"tensor(0.2631, device='cuda:0')",0.9622
204,527.9058318473399,0.81026,"tensor(0.3604, device='cuda:0')",0.9626
205,535.1164613068104,0.80868,"tensor(0.3748, device='cuda:0')",0.9619
206,522.7498756237328,0.81876,"tensor(0.4129, device='cuda:0')",0.9614
207,536.4476948827505,0.81632,"tensor(0.4946, device='cuda:0')",0.9626
208,541.1825750861317,0.80944,"tensor(0.4201, device='cuda:0')",0.9609
209,530.813890973106,0.81442,"tensor(0.4566, device='cuda:0')",0.962
210,528.886100102216,0.80526,"tensor(0.4028, device='cuda:0')",0.9638
211,516.1062938459218,0.8097,"tensor(0.3971, device='cuda:0')",0.9654
212,527.2733844183385,0.82474,"tensor(0.4239, device='cuda:0')",0.9622
213,518.6653563492,0.82594,"tensor(0.4024, device='cuda:0')",0.9629
214,524.8320970088243,0.8166,"tensor(0.3995, device='cuda:0')",0.9625
215,527.9229652993381,0.81294,"tensor(0.4661, device='cuda:0')",0.9632
216,525.7581231482327,0.82546,"tensor(0.3553, device='cuda:0')",0.963
217,520.8595950063318,0.80296,"tensor(0.4295, device='cuda:0')",0.9607
218,521.8955420833081,0.83148,"tensor(0.4564, device='cuda:0')",0.9625
219,518.4522869475186,0.81476,"tensor(0.3696, device='cuda:0')",0.9617
220,524.9025229886174,0.8071,"tensor(0.4518, device='cuda:0')",0.9621
221,536.107903862372,0.8093,"tensor(0.4216, device='cuda:0')",0.9619
222,527.3006460703909,0.79888,"tensor(0.3992, device='cuda:0')",0.9636
223,520.2658693417907,0.8199,"tensor(0.4172, device='cuda:0')",0.9616
224,522.6112215332687,0.8168,"tensor(0.4311, device='cuda:0')",0.9614
225,514.6222039405257,0.81776,"tensor(0.4206, device='cuda:0')",0.9619
226,517.7022422924638,0.81594,"tensor(0.4791, device='cuda:0')",0.961
227,513.8764782622457,0.81888,"tensor(0.3787, device='cuda:0')",0.9608
228,529.038119610399,0.82508,"tensor(0.3906, device='cuda:0')",0.9622
229,525.8790931664407,0.80196,"tensor(0.4190, device='cuda:0')",0.9649
230,527.8933402467519,0.79406,"tensor(0.4253, device='cuda:0')",0.9638
231,514.634176608175,0.81788,"tensor(0.4347, device='cuda:0')",0.963
232,516.9306770563126,0.79904,"tensor(0.4413, device='cuda:0')",0.963
233,511.40005123987794,0.81674,"tensor(0.4171, device='cuda:0')",0.9624
234,517.0914303138852,0.82254,"tensor(0.4376, device='cuda:0')",0.962
235,511.92863442748785,0.83308,"tensor(0.5233, device='cuda:0')",0.9604
236,520.4977563805878,0.8105,"tensor(0.3909, device='cuda:0')",0.9603
237,523.6001006104052,0.81586,"tensor(0.3294, device='cuda:0')",0.963
238,515.4528578855097,0.83422,"tensor(0.2513, device='cuda:0')",0.9623
239,523.8244423270226,0.81452,"tensor(0.4137, device='cuda:0')",0.9621
240,518.8940173797309,0.80726,"tensor(0.4245, device='cuda:0')",0.9618
241,500.26296166703105,0.8384,"tensor(0.4275, device='cuda:0')",0.962
242,518.1157569140196,0.80968,"tensor(0.2549, device='cuda:0')",0.962
243,517.2874565683305,0.81708,"tensor(0.3794, device='cuda:0')",0.9605
244,521.9646928608418,0.81586,"tensor(0.5263, device='cuda:0')",0.9604
245,522.9227204844356,0.81524,"tensor(0.3682, device='cuda:0')",0.9611
246,508.0379237346351,0.82716,"tensor(0.4463, device='cuda:0')",0.9614
247,509.0771101061255,0.83692,"tensor(0.3039, device='cuda:0')",0.9617
248,504.8500800412148,0.83618,"tensor(0.2900, device='cuda:0')",0.9621
249,508.54237178340554,0.80792,"tensor(0.3998, device='cuda:0')",0.9623
